FullName,Email,Phone,TransactionType,Amount,TransactionDate,AccountType,Balance,OpeningDate,LoanAmount,LoanType,StartDate,EndDate,InterestRate,FirstName,LastName
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,266.32,2020-06-22,Savings,3308.76,2019-09-02,0.0,Unknown,,,0.0,Eric,Anderson
Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,withdrawal,348.23,2023-06-15,Savings,824.41,2019-09-21,30356.38,Auto,2020-06-01,2042-07-30 04:59:17.908299,5.99,Cindy,Armstrong
Anita Park,xpayne@example.net,806-211-4478x986,deposit,104.22,2020-01-27,Savings,3717.19,2019-08-19,0.0,Unknown,,,0.0,Anita,Park
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,212.75,2021-01-31,Credit,7481.3,2021-01-06,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02,Daniel,Edwards
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,212.75,2021-01-31,Credit,7481.3,2021-01-06,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8,Daniel,Edwards
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,212.75,2021-01-31,Credit,7481.3,2021-01-06,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33,Daniel,Edwards
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,350.94,2022-05-18,Checking,5164.29,2022-09-04,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Tommy Brooks,burtonjames@example.com,(534)691-4906,deposit,417.64,2019-11-29,Savings,4315.64,2023-04-09,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52,Tommy,Brooks
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,391.2,2021-02-15,Checking,660.41,2024-01-21,32793.41,Auto,2020-08-30,2042-06-07 04:59:17.906027,3.97,Anthony,Moore
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,391.2,2021-02-15,Checking,660.41,2024-01-21,36341.34,Auto,2021-05-29,2045-04-13 04:59:17.908647,4.43,Anthony,Moore
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,391.2,2021-02-15,Checking,660.41,2024-01-21,49303.25,Mortgage,2020-08-20,2044-05-31 04:59:17.910831,3.12,Anthony,Moore
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,458.35,2019-12-16,Credit,8339.92,2022-10-14,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02,Daniel,Edwards
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,458.35,2019-12-16,Credit,8339.92,2022-10-14,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8,Daniel,Edwards
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,458.35,2019-12-16,Credit,8339.92,2022-10-14,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33,Daniel,Edwards
Robert Brown,andersonmason@example.net,+1-653-515-2636x153,withdrawal,218.65,2020-02-06,Savings,9772.03,2020-07-30,0.0,Unknown,,,0.0,Robert,Brown
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,52.0,2019-02-28,Credit,9382.52,2022-08-17,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,56.06,2023-07-04,Checking,7104.71,2023-04-20,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,56.06,2023-07-04,Checking,7104.71,2023-04-20,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,56.06,2023-07-04,Checking,7104.71,2023-04-20,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6,Adam,Mcgee
Carol Miller,yfisher@example.org,6088279027,deposit,433.3,2019-07-16,Savings,2470.66,2020-10-06,0.0,Unknown,,,0.0,Carol,Miller
Evelyn Ward,paul13@example.org,(347)767-4187,withdrawal,257.96,2020-08-25,Checking,3721.97,2022-10-25,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,withdrawal,257.96,2020-08-25,Checking,3721.97,2022-10-25,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,withdrawal,257.96,2020-08-25,Checking,3721.97,2022-10-25,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79,Evelyn,Ward
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,425.28,2023-02-14,Savings,7533.24,2019-04-16,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,withdrawal,371.31,2023-02-16,Checking,485.78,2020-12-04,0.0,Unknown,,,0.0,Jasmin,Palmer
Kimberly Fox,zcain@example.org,(970)563-6992x24062,withdrawal,327.44,2021-11-13,Savings,4797.86,2021-05-13,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29,Kimberly,Fox
Brian Dillon,swilson@example.net,001-699-957-2129x33878,withdrawal,60.05,2022-02-13,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,withdrawal,478.11,2023-08-31,Credit,2531.32,2022-03-02,36095.18,Personal,2020-01-18,2037-07-08 04:59:17.907126,4.43,Vincent,Patel
Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,withdrawal,478.11,2023-08-31,Credit,2531.32,2022-03-02,13231.5,Auto,2021-02-11,2029-08-28 04:59:17.907471,5.89,Vincent,Patel
Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,withdrawal,478.11,2023-08-31,Credit,2531.32,2022-03-02,34771.89,Mortgage,2020-09-07,2031-08-16 04:59:17.913676,6.08,Vincent,Patel
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,439.76,2021-01-05,Checking,6878.1,2019-12-18,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Daniel Wood,dylanlee@example.com,922.678.6492x265,withdrawal,465.86,2021-02-21,Savings,868.01,2023-01-01,37566.46,Personal,2022-02-06,2045-10-06 04:59:17.905683,6.78,Daniel,Wood
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,472.21,2020-11-03,Savings,2901.49,2023-01-07,0.0,Unknown,,,0.0,Kenneth,Davis
Jackson Bradley,schneidervincent@example.com,745.973.9829x17439,withdrawal,140.99,2023-11-19,Credit,569.99,2022-06-08,39006.44,Mortgage,2023-06-29,2040-02-28 04:59:17.910136,6.79,Jackson,Bradley
Francisco Potter,joneschristine@example.org,(564)921-3755x708,deposit,194.16,2023-03-08,Checking,8090.98,2020-03-13,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87,Francisco,Potter
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,243.5,2023-04-17,Checking,9925.68,2020-05-04,0.0,Unknown,,,0.0,Kayla,Blair
Brian Day,mason61@example.net,345-785-9250x1644,deposit,481.86,2022-03-07,Credit,8875.18,2020-04-22,0.0,Unknown,,,0.0,Brian,Day
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,393.39,2019-11-26,Savings,4650.84,2022-01-12,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48,Christopher,Harvey
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,393.39,2019-11-26,Savings,4650.84,2022-01-12,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95,Christopher,Harvey
Monica Graves,xday@example.net,402.918.5084x3030,withdrawal,109.41,2022-03-26,Savings,8648.97,2022-06-05,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7,Monica,Graves
Monica Graves,xday@example.net,402.918.5084x3030,withdrawal,109.41,2022-03-26,Savings,8648.97,2022-06-05,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45,Monica,Graves
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,178.26,2023-05-11,Savings,9139.78,2023-01-03,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Anita Park,xpayne@example.net,806-211-4478x986,withdrawal,323.57,2020-04-04,Savings,4678.03,2020-08-06,0.0,Unknown,,,0.0,Anita,Park
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,102.5,2019-07-07,Savings,1443.64,2020-05-30,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,102.5,2019-07-07,Savings,1443.64,2020-05-30,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,withdrawal,102.5,2019-07-07,Savings,1443.64,2020-05-30,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83,Deborah,Jenkins
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,449.85,2019-08-05,Checking,9925.68,2020-05-04,0.0,Unknown,,,0.0,Kayla,Blair
Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,withdrawal,225.59,2019-12-24,Checking,9880.88,2019-09-06,0.0,Unknown,,,0.0,Daniel,Newman
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,105.93,2019-10-18,Checking,4532.51,2022-09-08,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,deposit,482.11,2020-07-12,Savings,2813.49,2023-10-01,0.0,Unknown,,,0.0,Daniel,Newman
Richard Adams,wurobert@example.com,381.345.0592x7366,withdrawal,426.9,2020-05-23,Checking,5238.53,2020-06-11,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01,Richard,Adams
Jennifer Powell,steven73@example.com,236-757-3372x60869,deposit,175.91,2023-10-09,Savings,4556.78,2021-05-23,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81,Jennifer,Powell
Vanessa James,colleendavis@example.org,891-740-2938,deposit,63.97,2022-04-15,Savings,479.11,2020-04-26,0.0,Unknown,,,0.0,Vanessa,James
Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,withdrawal,429.33,2023-02-14,Checking,2448.6,2022-11-04,14463.85,Auto,2019-09-25,2043-01-23 04:59:17.905321,6.45,Kyle,Ortiz
Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,withdrawal,429.33,2023-02-14,Checking,2448.6,2022-11-04,19565.92,Mortgage,2022-11-28,2050-11-01 04:59:17.911191,3.28,Kyle,Ortiz
Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,withdrawal,429.33,2023-02-14,Checking,2448.6,2022-11-04,8170.0,Personal,2019-10-13,2031-10-24 04:59:17.912604,3.53,Kyle,Ortiz
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,316.17,2019-03-03,Savings,4315.64,2023-04-09,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52,Tommy,Brooks
Jamie Stone,derekhart@example.org,473.393.2625x19595,deposit,175.14,2020-11-14,Savings,8252.72,2019-11-16,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,78.41,2022-05-29,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,317.27,2019-02-19,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,300.31,2019-09-24,Credit,7658.87,2021-11-30,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,300.31,2019-09-24,Credit,7658.87,2021-11-30,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,280.85,2023-09-28,Checking,6400.46,2021-03-22,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Francisco Potter,joneschristine@example.org,(564)921-3755x708,withdrawal,196.15,2021-01-29,Checking,8090.98,2020-03-13,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87,Francisco,Potter
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,60.08,2023-07-21,Checking,6400.46,2021-03-22,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,63.66,2020-03-26,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,30.08,2021-05-16,Checking,6273.5,2019-07-19,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12,Ryan,Alexander
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,123.56,2020-08-18,Savings,5933.37,2021-11-06,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,deposit,222.95,2019-06-09,Credit,9868.28,2019-07-25,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96,Jeremy,Jacobs
Anita Park,xpayne@example.net,806-211-4478x986,withdrawal,413.83,2022-07-31,Savings,3717.19,2019-08-19,0.0,Unknown,,,0.0,Anita,Park
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,343.51,2023-07-02,Savings,618.8,2022-06-07,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
David King,edward68@example.com,+1-907-693-9094x459,withdrawal,143.18,2021-11-23,Checking,2767.61,2020-10-31,0.0,Unknown,,,0.0,David,King
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,390.77,2019-10-21,Checking,5592.4,2020-06-18,0.0,Unknown,,,0.0,Kenneth,Davis
Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,deposit,397.94,2020-11-13,Savings,2813.49,2023-10-01,0.0,Unknown,,,0.0,Daniel,Newman
Chad Jensen,ambertaylor@example.org,6576129629,withdrawal,285.63,2019-09-07,Savings,3999.07,2020-10-11,0.0,Unknown,,,0.0,Chad,Jensen
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,487.96,2020-06-19,Checking,6878.1,2019-12-18,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,420.75,2022-11-07,Checking,4796.91,2023-11-15,41497.68,Mortgage,2023-07-31,2042-09-23 04:59:17.906390,4.26,Linda,Mendoza
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,420.75,2022-11-07,Checking,4796.91,2023-11-15,39458.35,Auto,2022-11-05,2029-03-07 04:59:17.906845,4.59,Linda,Mendoza
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,420.75,2022-11-07,Checking,4796.91,2023-11-15,34275.16,Mortgage,2023-05-27,2035-10-14 04:59:17.913020,4.38,Linda,Mendoza
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,155.67,2020-07-16,Savings,618.8,2022-06-07,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Richard Adams,wurobert@example.com,381.345.0592x7366,deposit,460.51,2022-07-06,Checking,5238.53,2020-06-11,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01,Richard,Adams
Jackson Bradley,schneidervincent@example.com,745.973.9829x17439,deposit,202.06,2020-09-26,Credit,569.99,2022-06-08,39006.44,Mortgage,2023-06-29,2040-02-28 04:59:17.910136,6.79,Jackson,Bradley
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,239.42,2019-09-21,Credit,3020.69,2019-08-13,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12,Ryan,Alexander
Richard Pearson,anthonyholloway@example.net,458.559.1555x601,deposit,346.16,2023-06-21,Credit,2920.52,2023-12-09,0.0,Unknown,,,0.0,Richard,Pearson
Robert Brown,andersonmason@example.net,+1-653-515-2636x153,deposit,336.35,2022-01-23,Savings,9772.03,2020-07-30,0.0,Unknown,,,0.0,Robert,Brown
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,withdrawal,388.05,2019-12-19,Checking,5272.84,2022-03-23,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96,Jeremy,Jacobs
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,deposit,306.87,2022-04-25,Checking,7800.33,2023-09-17,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,deposit,306.87,2022-04-25,Checking,7800.33,2023-09-17,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66,Deborah,Jenkins
Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,deposit,306.87,2022-04-25,Checking,7800.33,2023-09-17,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83,Deborah,Jenkins
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,122.0,2019-06-04,Savings,4937.91,2019-03-18,0.0,Unknown,,,0.0,Crystal,Burns
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,440.25,2021-06-01,Savings,6995.71,2019-04-05,0.0,Unknown,,,0.0,Kim,Stone
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,305.68,2022-08-17,Checking,8232.61,2019-06-27,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,270.43,2022-09-25,Checking,5674.38,2020-08-13,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,270.43,2022-09-25,Checking,5674.38,2020-08-13,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,270.43,2022-09-25,Checking,5674.38,2020-08-13,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79,Evelyn,Ward
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,withdrawal,243.29,2020-03-11,Credit,2881.24,2019-05-06,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,withdrawal,243.29,2020-03-11,Credit,2881.24,2019-05-06,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,withdrawal,243.29,2020-03-11,Credit,2881.24,2019-05-06,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,withdrawal,243.29,2020-03-11,Credit,2881.24,2019-05-06,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03,Geoffrey,Banks
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,deposit,447.97,2022-09-18,Checking,5272.84,2022-03-23,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96,Jeremy,Jacobs
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,195.46,2019-12-27,Checking,7987.97,2020-08-30,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,195.46,2019-12-27,Checking,7987.97,2020-08-30,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,195.46,2019-12-27,Checking,7987.97,2020-08-30,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76,Phillip,Carr
Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,withdrawal,213.02,2020-10-04,Credit,7252.65,2019-03-14,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36,Paul,Noble
Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,withdrawal,213.02,2020-10-04,Credit,7252.65,2019-03-14,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28,Paul,Noble
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,withdrawal,149.04,2021-09-13,Savings,4846.99,2021-08-24,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96,Jeremy,Jacobs
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,220.23,2021-09-01,Savings,7236.39,2019-08-08,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84,Steven,Miller
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,220.23,2021-09-01,Savings,7236.39,2019-08-08,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49,Steven,Miller
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,163.08,2020-09-04,Checking,8922.24,2023-04-14,0.0,Unknown,,,0.0,Eric,Anderson
Tony Robinson,timothywiley@example.com,382-628-5059x479,deposit,229.77,2023-02-26,Savings,3081.66,2021-11-19,40181.66,Mortgage,2023-12-28,2034-08-06 04:59:17.906199,3.54,Tony,Robinson
Tony Robinson,timothywiley@example.com,382-628-5059x479,deposit,229.77,2023-02-26,Savings,3081.66,2021-11-19,11369.33,Personal,2023-09-17,2042-03-22 04:59:17.910079,4.66,Tony,Robinson
Tony Robinson,timothywiley@example.com,382-628-5059x479,deposit,229.77,2023-02-26,Savings,3081.66,2021-11-19,31200.58,Auto,2020-07-05,2030-04-29 04:59:17.914310,2.35,Tony,Robinson
Desiree Nelson,johnsonhaley@example.com,231.515.3313,withdrawal,264.1,2020-04-18,Savings,4492.62,2020-08-31,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45,Desiree,Nelson
Chad Jensen,ambertaylor@example.org,6576129629,deposit,344.12,2023-06-27,Checking,3158.88,2023-10-09,0.0,Unknown,,,0.0,Chad,Jensen
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,deposit,81.21,2023-01-12,Credit,8439.15,2020-11-05,0.0,Unknown,,,0.0,Martha,Smith
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,152.49,2020-12-19,Checking,4092.25,2019-09-26,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,deposit,296.87,2020-10-04,Savings,4846.99,2021-08-24,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96,Jeremy,Jacobs
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,439.68,2019-02-09,Checking,176.64,2019-04-22,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,111.24,2019-04-02,Savings,947.43,2022-05-06,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,417.49,2023-05-17,Savings,5779.42,2020-08-13,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Chad Jensen,ambertaylor@example.org,6576129629,deposit,164.26,2023-07-17,Savings,3999.07,2020-10-11,0.0,Unknown,,,0.0,Chad,Jensen
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,21.61,2019-10-03,Credit,856.98,2021-08-09,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,382.29,2022-10-08,Savings,3506.26,2019-12-04,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
